,日期,片名,实时票房,票房占比,排片占比,上座率,排座占比,场次,人次,场均人次,场均收入,平均票价
1241,2018-03-04,小萝莉的猴神大叔,2006.4万,6.86,6.94,100.0,5.96,2.21万,63.56万,29,906,31
1242,2018-03-04,捉妖记2,1586.6万,5.42,7.01,100.0,5.27,2.23万,43.84万,20,710,36
1243,2018-03-04,熊出没·变形记,819.3万,2.8,3.36,100.0,2.27,1.07万,24.39万,23,765,33
1244,2018-03-04,闺蜜2,776.8万,2.66,9.44,42.86,8.18,3.01万,23.70万,8,258,32
1245,2018-03-04,三块广告牌,590.7万,2.02,0.97,100.0,0.87,3105,15.36万,50,1902,38
1246,2018-03-04,西游记女儿国,251.8万,0.86,1.63,100.0,0.89,5200,6.78万,14,484,37
1247,2018-03-04,祖宗十九代,231.5万,0.79,1.38,100.0,0.5,4404,7.10万,17,525,32
1248,2018-03-04,金钱世界,176.8万,0.6,1.5,74.99,0.99,4776,5.02万,11,370,35
1249,2018-03-04,妈妈咪鸭,88.2万,0.3,0.61,98.87,0.41,1930,2.77万,15,456,31
1250,2018-03-04,恋爱回旋,31.6万,0.11,0.03,100.0,0.02,88,7485,86,3593,42
1251,2018-03-04,爱在记忆消逝前,17.5万,0.06,0.08,100.0,0.03,264,4510,18,663,38
1252,2018-03-04,宇宙有爱浪漫同游,14万,0.05,0.27,29.58,0.27,851,5322,7,165,26
1253,2018-03-04,人怕出名猪怕壮,4.4万,0.01,0.04,100.0,0.01,134,3140,24,325,13
1254,2018-03-04,无问西东,4.1万,0.01,0.02,100.0,0.01,62,1038,17,668,39
1255,2018-03-04,马戏之王,3.4万,0.01,0.01,100.0,0.0,27,698,26,1245,48
1256,2018-03-04,奇迹男孩,1.5万,0.01,0.01,100.0,0.01,33,412,13,444,35
1257,2018-03-05,红海行动,4899万,38.89,28.76,21.85,37.65,8.44万,130.39万,16,580,37
1258,2018-03-05,唐人街探案2,2413.1万,19.15,21.36,19.12,22.63,6.27万,68.58万,11,384,35
1259,2018-03-05,厉害了，我的国,1720.4万,13.66,7.93,53.48,6.45,2.33万,54.70万,24,739,31
1260,2018-03-05,小萝莉的猴神大叔,1112.8万,8.83,8.6,29.66,7.72,2.53万,36.29万,15,440,30
1261,2018-03-05,捉妖记2,600.4万,4.77,7.52,18.79,5.54,2.21万,16.50万,8,272,36
1262,2018-03-05,比得兔,529万,4.2,9.05,14.75,7.46,2.66万,17.44万,7,199,30
1263,2018-03-05,闺蜜2,339.7万,2.7,7.6,10.84,6.09,2.23万,10.46万,5,152,32
1264,2018-03-05,三块广告牌,322.2万,2.56,1.11,53.28,1.04,3245,8.75万,27,992,36
1265,2018-03-05,祖宗十九代,137.6万,1.09,1.75,22.18,1.22,5124,4.31万,9,268,31
1266,2018-03-05,西游记女儿国,129.9万,1.03,1.95,18.01,1.25,5717,3.56万,7,227,36
1267,2018-03-05,金钱世界,81.1万,0.64,1.59,13.66,1.11,4667,2.41万,6,173,33
1268,2018-03-05,熊出没·变形记,47.3万,0.38,1.97,5.86,1.54,5781,1.43万,3,81,33
1269,2018-03-05,人怕出名猪怕壮,15.3万,0.12,0.03,100.0,0.0,88,3476,40,1738,44
1270,2018-03-05,爱在记忆消逝前,7.7万,0.06,0.11,33.87,0.04,316,2340,8,242,32
1271,2018-03-05,宇宙有爱浪漫同游,4.8万,0.04,0.23,7.84,0.16,672,1959,3,70,24
1272,2018-03-05,无问西东,1.6万,0.01,0.02,29.98,0.01,62,414,7,261,39
1273,2018-03-05,马戏之王,1.1万,0.01,0.01,19.37,0.01,37,263,8,288,40
1274,2018-03-06,红海行动,4372.1万,37.27,28.93,19.48,37.72,8.38万,115.86万,14,521,37
1275,2018-03-06,唐人街探案2,2110.3万,17.99,21.36,16.79,22.61,6.18万,59.88万,10,341,35
1276,2018-03-06,厉害了，我的国,1903万,16.22,8.22,57.47,6.68,2.38万,60.55万,26,799,31
1277,2018-03-06,小萝莉的猴神大叔,1162万,9.9,9.69,27.46,8.72,2.81万,37.75万,14,414,30
1278,2018-03-06,捉妖记2,526.8万,4.49,7.57,16.26,5.66,2.19万,14.52万,7,240,36
1279,2018-03-06,比得兔,424.2万,3.62,8.46,12.7,6.95,2.45万,13.91万,6,173,30
1280,2018-03-06,三块广告牌,339.9万,2.9,1.25,50.47,1.17,3606,9.34万,26,942,36
1281,2018-03-06,闺蜜2,252万,2.15,6.4,9.86,5.01,1.85万,7.79万,5,135,32
1282,2018-03-06,祖宗十九代,142.3万,1.21,1.94,19.67,1.44,5620,4.48万,8,253,31
1283,2018-03-06,西游记女儿国,130.5万,1.11,2.1,16.54,1.37,6086,3.58万,6,214,36
1284,2018-03-06,金钱世界,76.9万,0.66,1.55,13.35,1.08,4493,2.28万,6,171,33
1285,2018-03-06,熊出没·变形记,34.5万,0.29,1.69,5.01,1.34,4906,1.06万,3,70,32
1286,2018-03-06,人怕出名猪怕壮,18.7万,0.16,0.03,1.0,0.0,88,4125,47,2128,45
1287,2018-03-06,爱在记忆消逝前,11.1万,0.09,0.13,45.54,0.05,374,3474,10,297,32
1288,2018-03-06,宇宙有爱浪漫同游,3.1万,0.03,0.21,6.61,0.12,602,1276,3,51,24
1289,2018-03-06,无问西东,1.8万,0.02,0.03,25.31,0.01,73,431,6,248,42
1290,2018-03-06,马戏之王,1.5万,0.01,0.02,30.6,0.01,51,407,8,288,36
1291,2018-03-06,麦兵兵之夺宝联“萌”,0.6万,0.0,0.0,100.0,0.0,3,488,163,1952,12
1292,2018-03-07,红海行动,3986万,34.85,28.92,18.05,37.53,8.31万,105.77万,13,479,37
1293,2018-03-07,厉害了，我的国,2253.1万,19.7,8.85,63.81,7.11,2.54万,70.81万,28,886,31
1294,2018-03-07,唐人街探案2,1921.3万,16.8,21.22,15.57,22.42,6.10万,54.47万,9,315,35
1295,2018-03-07,小萝莉的猴神大叔,1222.7万,10.69,10.39,26.79,9.51,2.98万,39.77万,14,409,30
1296,2018-03-07,捉妖记2,490.6万,4.29,7.44,15.19,5.62,2.14万,13.32万,7,229,36
1297,2018-03-07,比得兔,372.1万,3.25,7.85,12.14,6.44,2.25万,12.21万,6,165,30
1298,2018-03-07,三块广告牌,313.2万,2.74,1.34,42.7,1.28,3854,8.50万,23,812,36
1299,2018-03-07,闺蜜2,216.8万,1.9,5.81,9.49,4.55,1.67万,6.74万,5,129,32
1300,2018-03-07,祖宗十九代,143万,1.25,2.09,18.78,1.58,6007,4.64万,8,237,30
1301,2018-03-07,西游记女儿国,123.9万,1.08,2.2,14.83,1.47,6327,3.40万,6,195,36
1302,2018-03-07,金钱世界,68.1万,0.6,1.48,12.46,1.02,4243,1.98万,5,160,34
1303,2018-03-07,熊出没·变形记,26.9万,0.24,1.56,4.37,1.21,4472,8279,2,60,32
1304,2018-03-07,人怕出名猪怕壮,17.5万,0.15,0.03,4.0,0.0,85,3577,43,2059,48
1305,2018-03-07,爱在记忆消逝前,8万,0.07,0.14,25.14,0.06,400,2359,6,200,34
1306,2018-03-07,宇宙有爱浪漫同游,4.4万,0.04,0.2,7.11,0.13,587,1488,3,75,29
1307,2018-03-07,时空偷渡少女,2.5万,0.02,0.0,0.0,0.0,4,502,126,6275,50
1308,2018-03-07,黑豹,1.7万,0.02,0.0,100.0,0.0,8,217,28,2170,80
1309,2018-03-07,无问西东,1.5万,0.01,0.03,18.53,0.01,75,394,6,193,36
1310,2018-03-07,翻滚吧姐妹,1.2万,0.01,0.01,56.89,0.0,16,359,23,740,32
1311,2018-03-07,马戏之王,1.1万,0.01,0.01,28.59,0.01,41,279,7,259,38
1312,2018-03-08,红海行动,6788.3万,35.08,28.53,25.56,36.21,8.36万,182.61万,22,811,37
1313,2018-03-08,唐人街探案2,3356.6万,17.35,20.43,22.93,21.17,5.99万,95.79万,16,560,35
1314,2018-03-08,小萝莉的猴神大叔,2550.7万,13.18,10.84,42.28,9.98,3.18万,83.24万,27,802,30
1315,2018-03-08,厉害了，我的国,2482.8万,12.83,8.9,55.77,7.12,2.61万,78.30万,31,951,31
1316,2018-03-08,黑豹,930.7万,4.81,1.58,49.24,2.5,4637,24.28万,53,2007,38
1317,2018-03-08,捉妖记2,785.3万,4.06,6.86,20.07,5.29,2.01万,20.97万,11,390,37
1318,2018-03-08,比得兔,710.6万,3.67,6.75,21.06,5.62,1.98万,23.36万,12,358,30
1319,2018-03-08,三块广告牌,484.3万,2.5,1.4,49.99,1.32,4091,13.07万,32,1183,37
1320,2018-03-08,闺蜜2,422.1万,2.18,5.39,16.13,4.17,1.58万,13.27万,9,266,31
1321,2018-03-08,祖宗十九代,202.9万,1.05,1.98,21.96,1.49,5803,6.46万,12,349,31
1322,2018-03-08,西游记女儿国,182.7万,0.94,2.09,17.94,1.43,6140,5.08万,9,297,35
1323,2018-03-08,金钱世界,92.7万,0.48,1.29,15.36,0.88,3770,2.68万,8,245,34
1324,2018-03-08,熊出没·变形记,52.8万,0.27,1.23,8.39,1.01,3614,1.67万,5,145,31
1325,2018-03-08,飞鸟历险记,34.9万,0.18,1.84,4.21,1.47,5388,1.22万,3,64,28
1326,2018-03-08,爱在记忆消逝前,17.5万,0.09,0.14,36.88,0.07,415,5187,13,420,33
1327,2018-03-08,人怕出名猪怕壮,16.5万,0.09,0.03,100.0,0.0,80,3439,43,2062,47
1328,2018-03-08,无问西东,5.1万,0.03,0.03,40.61,0.02,96,1477,16,529,34
1329,2018-03-08,宇宙有爱浪漫同游,5万,0.03,0.16,9.37,0.1,478,1891,4,104,26
1330,2018-03-08,恋爱回旋,1.9万,0.01,0.04,14.2,0.02,105,638,7,183,30
1331,2018-03-08,小猫巴克里,1.7万,0.01,0.0,0.0,0.0,4,559,140,4192,30
1332,2018-03-09,黑豹,1.32亿,54.61,36.63,54.27,46.94,10.80万,368.30万,35,1219,35
1333,2018-03-09,红海行动,3863.9万,16.02,18.15,40.17,18.19,5.35万,105.63万,20,722,36
1334,2018-03-09,厉害了，我的国,2331.5万,9.67,6.89,97.31,5.29,2.03万,74.47万,37,1148,31
1335,2018-03-09,唐人街探案2,1601.3万,6.64,10.66,36.0,8.75,3.14万,45.57万,15,509,35
1336,2018-03-09,小萝莉的猴神大叔,1117.3万,4.63,6.19,47.13,5.38,1.82万,36.67万,21,612,30
1337,2018-03-09,妈妈咪鸭,407.9万,1.69,5.83,19.4,4.57,1.72万,12.81万,8,237,31
1338,2018-03-09,恋爱回旋,347.2万,1.44,3.91,26.14,2.91,1.15万,11.00万,10,301,31
1339,2018-03-09,三块广告牌,325.7万,1.35,1.16,59.16,1.03,3429,8.79万,26,949,37
1340,2018-03-09,比得兔,259.8万,1.08,2.92,26.99,2.2,8613,8.58万,10,301,30
1341,2018-03-09,捉妖记2,237.6万,0.98,2.47,28.05,1.47,7277,5.97万,9,326,39
1342,2018-03-09,祖宗十九代,55万,0.23,0.8,21.26,0.58,2361,1.78万,8,232,30
1343,2018-03-09,灵魂当铺之时间典当,47.9万,0.2,0.81,18.39,0.66,2392,1.76万,8,200,27
1344,2018-03-09,闺蜜2,43.9万,0.18,0.89,17.26,0.54,2630,1.34万,6,166,32
1345,2018-03-09,西游记女儿国,33.1万,0.14,0.61,18.09,0.36,1794,9286,6,184,35
1346,2018-03-09,熊出没·变形记,24.6万,0.1,0.54,13.68,0.39,1583,7704,5,155,31
1347,2018-03-09,人怕出名猪怕壮,13.8万,0.06,0.02,100.0,0.0,53,2955,56,2599,46
1348,2018-03-09,金钱世界,11.6万,0.05,0.19,19.04,0.11,548,3034,6,212,38
1349,2018-03-09,飞鸟历险记,9.3万,0.04,0.8,4.0,0.58,2367,3327,2,39,27
1350,2018-03-09,泡芙小姐,6万,0.02,0.02,100.0,0.01,63,2789,45,946,21
1351,2018-03-09,爱在记忆消逝前,1.9万,0.01,0.03,29.51,0.01,102,582,6,186,32
1352,2018-03-10,黑豹,1.45亿,54.95,38.47,100.0,47.9,8.72万,365.24万,42,1669,39
1353,2018-03-10,红海行动,4846.6万,18.3,18.79,100.0,18.34,4.26万,128.28万,31,1138,37
1354,2018-03-10,唐人街探案2,2077.8万,7.85,10.41,100.0,8.32,2.36万,60.53万,26,880,34
1355,2018-03-10,小萝莉的猴神大叔,1629.7万,6.15,7.42,100.0,6.02,1.68万,50.95万,31,969,31
1356,2018-03-10,比得兔,683.4万,2.58,3.92,98.22,3.12,8890,20.03万,23,768,34
1357,2018-03-10,妈妈咪鸭,682.6万,2.58,6.29,63.82,4.87,1.43万,20.35万,15,478,33
1358,2018-03-10,厉害了，我的国,642.1万,2.43,4.34,79.68,3.61,9838,18.80万,20,652,34
1359,2018-03-10,三块广告牌,462.7万,1.75,1.35,100.0,1.27,3068,11.15万,37,1508,41
1360,2018-03-10,恋爱回旋,291.7万,1.1,2.74,66.4,1.99,6218,8.67万,14,469,33
1361,2018-03-10,捉妖记2,278.5万,1.05,2.01,88.45,1.42,4558,8.19万,18,611,33
1362,2018-03-10,熊出没·变形记,151.6万,0.57,1.14,77.22,0.92,2585,4.63万,18,586,32
1363,2018-03-10,闺蜜2,48.9万,0.18,0.75,44.69,0.53,1697,1.54万,10,288,31
1364,2018-03-10,西游记女儿国,34.3万,0.13,0.47,48.27,0.32,1058,1.01万,10,324,34
1365,2018-03-10,祖宗十九代,23.4万,0.09,0.34,42.81,0.25,768,7110,10,304,32
1366,2018-03-10,飞鸟历险记,21.8万,0.08,0.7,19.29,0.54,1578,6782,5,137,32
1367,2018-03-10,金钱世界,18.1万,0.07,0.15,52.65,0.12,331,4035,13,545,44
1368,2018-03-10,灵魂当铺之时间典当,14.2万,0.05,0.58,19.21,0.39,1306,4954,4,108,28
1369,2018-03-10,大坏狐狸的故事,7.2万,0.03,0.04,77.89,0.04,92,1814,20,783,39
1370,2018-03-10,爱在记忆消逝前,2万,0.01,0.02,83.36,0.01,41,516,13,496,39
1371,2018-03-10,无问西东,1.5万,0.01,0.01,100.0,0.0,23,317,14,643,46
1372,2018-03-11,黑豹,8961万,46.29,37.77,70.12,47.48,8.48万,222.72万,27,1056,40
1373,2018-03-11,红海行动,4094.2万,21.15,18.98,87.49,18.52,4.26万,108.43万,26,960,37
1374,2018-03-11,唐人街探案2,1664.4万,8.6,10.65,84.31,8.56,2.39万,48.26万,21,695,34
1375,2018-03-11,小萝莉的猴神大叔,1503.6万,7.77,7.98,100.0,6.49,1.79万,46.60万,27,839,32
1376,2018-03-11,比得兔,742.7万,3.84,4.15,98.32,3.32,9326,21.84万,24,796,34
1377,2018-03-11,厉害了，我的国,642.4万,3.32,4.35,81.63,3.47,9761,18.97万,20,658,33
1378,2018-03-11,妈妈咪鸭,522.1万,2.7,5.46,55.68,4.19,1.23万,15.62万,13,426,33
1379,2018-03-11,三块广告牌,382.8万,1.98,1.41,100.0,1.33,3156,9.43万,30,1213,40
1380,2018-03-11,恋爱回旋,281.3万,1.45,2.69,62.88,1.94,6046,8.18万,14,465,34
1381,2018-03-11,捉妖记2,261万,1.35,2.31,72.84,1.58,5176,7.68万,15,504,33
1382,2018-03-11,熊出没·变形记,168.9万,0.87,1.31,77.57,1.01,2943,5.23万,18,573,32
1383,2018-03-11,闺蜜2,37.2万,0.19,0.7,35.28,0.5,1562,1.19万,8,238,31
1384,2018-03-11,西游记女儿国,31.4万,0.16,0.5,40.91,0.32,1114,8844,8,281,35
1385,2018-03-11,祖宗十九代,21.5万,0.11,0.36,36.2,0.27,803,6426,9,267,33
1386,2018-03-11,飞鸟历险记,13.3万,0.07,0.59,14.04,0.45,1314,4191,4,100,31
1387,2018-03-11,金钱世界,13.2万,0.07,0.16,39.0,0.12,351,3163,10,375,41
1388,2018-03-11,灵魂当铺之时间典当,7.6万,0.04,0.56,10.23,0.39,1252,2646,3,60,28
1389,2018-03-11,爱在记忆消逝前,2.1万,0.01,0.03,64.54,0.01,58,628,11,361,33
1390,2018-03-11,马戏之王,1.5万,0.01,0.01,100.0,0.01,22,497,23,703,31
1391,2018-03-11,奇迹男孩,1.4万,0.01,0.01,100.0,0.0,18,404,23,798,35
1392,2018-03-12,黑豹,3578万,37.98,35.45,11.09,45.33,9.83万,100.56万,11,363,35
1393,2018-03-12,红海行动,2086万,22.14,19.22,14.84,19.17,5.33万,56.89万,11,391,36
1394,2018-03-12,厉害了，我的国,1179.4万,12.52,6.47,36.38,5.16,1.79万,37.54万,21,657,31
1395,2018-03-12,唐人街探案2,830.7万,8.82,11.4,12.75,9.28,3.16万,23.66万,8,262,35
1396,2018-03-12,小萝莉的猴神大叔,800.5万,8.5,8.55,17.6,7.43,2.37万,26.18万,12,337,30
1397,2018-03-12,三块广告牌,179.7万,1.91,1.84,16.03,1.59,5105,5.11万,11,352,35
1398,2018-03-12,恋爱回旋,130.7万,1.39,2.65,10.07,2.05,7353,4.13万,6,177,31
1399,2018-03-12,比得兔,125.1万,1.33,3.51,7.5,2.74,9748,4.12万,5,128,30
1400,2018-03-12,捉妖记2,120.9万,1.28,2.96,8.98,1.85,8210,3.32万,5,147,36
1401,2018-03-12,妈妈咪鸭,59.5万,0.63,3.21,3.63,2.49,8916,1.81万,3,66,32
1402,2018-03-12,祖宗十九代,41.1万,0.44,0.96,9.49,0.69,2672,1.32万,5,153,31
1403,2018-03-12,西游记女儿国,22万,0.23,0.7,7.56,0.41,1938,6173,4,113,35
1404,2018-03-12,闺蜜2,16.8万,0.18,0.73,6.48,0.4,2030,5179,3,82,32
1405,2018-03-12,人怕出名猪怕壮,16万,0.17,0.02,2.0,0.0,60,3256,55,2658,48
1406,2018-03-12,灵魂当铺之时间典当,9.2万,0.1,0.59,4.08,0.42,1646,3423,3,56,26
1407,2018-03-12,熊出没·变形记,8.5万,0.09,0.71,2.4,0.56,1970,2704,2,43,31
1408,2018-03-12,金钱世界,8.5万,0.09,0.22,7.7,0.15,617,2326,4,136,36
1409,2018-03-12,时空偷渡少女,4万,0.04,0.0,100.0,0.0,12,995,83,3316,40
1410,2018-03-12,爱在记忆消逝前,2.7万,0.03,0.05,19.62,0.02,141,822,6,189,32
1411,2018-03-12,飞鸟历险记,1.7万,0.02,0.34,1.28,0.22,952,565,1,18,30
1412,2018-03-13,黑豹,2879.4万,32.56,33.98,9.36,43.35,9.34万,79.84万,9,308,36
1413,2018-03-13,红海行动,1944万,21.99,19.71,13.59,19.98,5.42万,53.43万,10,358,36
1414,2018-03-13,厉害了，我的国,1537.7万,17.39,7.18,43.81,5.72,1.97万,49.31万,25,779,31
1415,2018-03-13,小萝莉的猴神大叔,789.8万,8.93,9.03,16.49,7.99,2.48万,25.91万,11,318,30
1416,2018-03-13,唐人街探案2,771.9万,8.73,11.55,11.73,9.61,3.18万,22.16万,7,243,34
1417,2018-03-13,三块广告牌,192.9万,2.18,2.15,14.56,1.95,5923,5.57万,10,325,34
1418,2018-03-13,捉妖记2,125万,1.41,3.06,8.95,1.94,8422,3.41万,5,148,36
1419,2018-03-13,恋爱回旋,116.1万,1.31,2.48,9.67,1.9,6806,3.62万,6,170,32
1420,2018-03-13,比得兔,114.3万,1.29,3.43,7.31,2.63,9440,3.78万,5,121,30
1421,2018-03-13,妈妈咪鸭,49.1万,0.56,2.73,3.75,2.08,7503,1.53万,3,65,32
1422,2018-03-13,祖宗十九代,43.6万,0.49,1.02,9.72,0.73,2794,1.40万,6,156,31
1423,2018-03-13,西游记女儿国,23.1万,0.26,0.76,7.47,0.44,2092,6425,4,110,35
1424,2018-03-13,人怕出名猪怕壮,16万,0.18,0.02,1.0,0.0,55,3274,60,2914,48
1425,2018-03-13,闺蜜2,15万,0.17,0.71,6.12,0.39,1949,4687,3,76,31
1426,2018-03-13,金钱世界,10.2万,0.12,0.23,11.32,0.13,621,2943,5,164,34
1427,2018-03-13,灵魂当铺之时间典当,8.8万,0.1,0.55,4.23,0.39,1525,3243,3,57,27
1428,2018-03-13,熊出没·变形记,7.3万,0.08,0.67,2.17,0.54,1841,2320,2,39,31
1429,2018-03-13,时空偷渡少女,4.1万,0.05,0.0,100.0,0.0,12,1029,86,3428,39
1430,2018-03-13,爱在记忆消逝前,2.2万,0.02,0.06,12.69,0.03,154,695,5,143,31
1431,2018-03-13,飞鸟历险记,1.1万,0.01,0.28,1.14,0.18,777,406,1,14,28
1432,2018-03-14,黑豹,2494万,29.78,32.81,8.47,41.75,8.96万,69.37万,8,278,35
1433,2018-03-14,红海行动,1806万,21.57,20.08,12.32,20.63,5.48万,49.84万,10,329,36
1434,2018-03-14,厉害了，我的国,1650.6万,19.71,7.51,45.26,5.98,2.05万,53.04万,26,804,31
1435,2018-03-14,小萝莉的猴神大叔,811.2万,9.69,9.45,16.18,8.44,2.58万,26.79万,11,314,30
1436,2018-03-14,唐人街探案2,761.2万,9.09,11.77,11.34,9.84,3.21万,21.89万,7,236,34
1437,2018-03-14,三块广告牌,195.2万,2.33,2.2,14.53,1.97,6011,5.62万,10,324,34
1438,2018-03-14,捉妖记2,127.7万,1.52,3.15,8.71,2.05,8599,3.50万,5,148,36
1439,2018-03-14,比得兔,112.9万,1.35,3.36,7.33,2.59,9174,3.73万,5,123,30
1440,2018-03-14,恋爱回旋,111.1万,1.33,2.41,9.63,1.82,6591,3.44万,6,168,32
1441,2018-03-14,祖宗十九代,46.7万,0.56,1.1,9.51,0.8,3016,1.50万,5,154,31
1442,2018-03-14,妈妈咪鸭,40.2万,0.48,2.48,3.38,1.91,6761,1.27万,2,59,31
1443,2018-03-14,西游记女儿国,25万,0.3,0.8,7.34,0.48,2178,6969,4,114,35
1444,2018-03-14,人怕出名猪怕壮,17万,0.2,0.02,100.0,0.0,62,3482,57,2740,48
1445,2018-03-14,闺蜜2,14.5万,0.17,0.74,5.61,0.41,2011,4482,3,72,32
1446,2018-03-14,灵魂当铺之时间典当,9.9万,0.12,0.55,4.64,0.39,1502,3539,3,66,28
1447,2018-03-14,金钱世界,8.6万,0.1,0.24,8.73,0.14,642,2390,4,134,36
1448,2018-03-14,熊出没·变形记,6.7万,0.08,0.64,2.11,0.53,1757,2172,2,38,31
1449,2018-03-14,水形物语,4.6万,0.05,0.0,100.0,0.0,4,681,171,11478,67
1450,2018-03-14,时空偷渡少女,3.8万,0.05,0.01,100.0,0.0,29,2439,85,1315,15
1451,2018-03-14,爱在记忆消逝前,2.7万,0.03,0.06,14.23,0.03,153,824,6,174,32
1452,2018-03-15,黑豹,2014.7万,25.53,31.3,7.07,39.31,8.66万,55.43万,7,232,36
1453,2018-03-15,厉害了，我的国,1766万,22.38,7.75,46.75,6.09,2.14万,56.84万,27,824,31
1454,2018-03-15,红海行动,1640.3万,20.79,20.05,10.87,20.7,5.54万,44.88万,9,295,36
1455,2018-03-15,小萝莉的猴神大叔,715.7万,9.07,9.65,13.55,8.65,2.67万,23.37万,9,268,30
1456,2018-03-15,唐人街探案2,685.5万,8.69,11.66,10.01,9.78,3.23万,19.54万,7,212,35
1457,2018-03-15,古墓丽影：源起之战,296.5万,3.76,1.2,19.96,2.04,3316,8.13万,25,894,36
1458,2018-03-15,三块广告牌,172.1万,2.18,2.18,12.66,1.94,6034,4.91万,9,285,35
1459,2018-03-15,捉妖记2,114.1万,1.45,3.09,7.98,1.97,8554,3.13万,4,133,36
1460,2018-03-15,比得兔,96.4万,1.22,3.26,6.34,2.49,9012,3.15万,4,106,30
1461,2018-03-15,恋爱回旋,84.3万,1.07,2.25,7.77,1.68,6215,2.60万,5,135,32
1462,2018-03-15,祖宗十九代,42.8万,0.54,1.09,8.71,0.79,3003,1.37万,5,142,31
1463,2018-03-15,妈妈咪鸭,32.8万,0.42,2.28,3.01,1.71,6299,1.03万,2,52,31
1464,2018-03-15,水形物语,27.2万,0.35,0.48,8.13,0.57,1319,9182,7,206,29
1465,2018-03-15,西游记女儿国,22万,0.28,0.8,6.3,0.49,2209,6124,3,99,35
1466,2018-03-15,人怕出名猪怕壮,17.4万,0.22,0.02,11.0,0.0,60,3662,62,2908,47
1467,2018-03-15,闺蜜2,14.1万,0.18,0.73,5.31,0.41,2023,4322,3,69,32
1468,2018-03-15,玲珑井,11.4万,0.14,0.26,10.92,0.19,714,4194,6,159,27
1469,2018-03-15,金钱世界,7.7万,0.1,0.24,7.07,0.15,654,2055,4,117,37
1470,2018-03-15,熊出没·变形记,7.1万,0.09,0.62,2.26,0.5,1723,2272,2,41,31
1471,2018-03-15,灵魂当铺之时间典当,5.1万,0.06,0.47,2.92,0.33,1302,1918,2,39,26
1472,2018-03-16,古墓丽影：源起之战,7671.8万,44.55,30.61,38.64,38.0,9.14万,221.78万,25,839,34
1473,2018-03-16,水形物语,2179.9万,12.66,17.58,30.67,15.6,5.25万,72.24万,14,415,30
1474,2018-03-16,厉害了，我的国,2015.1万,11.7,5.89,100.0,4.25,1.76万,64.85万,37,1147,31
1475,2018-03-16,黑豹,1739.2万,10.1,14.24,20.94,15.32,4.25万,48.44万,12,409,35
1476,2018-03-16,红海行动,1727万,10.03,10.99,29.51,10.66,3.28万,47.51万,15,526,36
1477,2018-03-16,小萝莉的猴神大叔,588.5万,3.42,4.12,34.19,3.71,1.23万,19.15万,16,478,30
1478,2018-03-16,唐人街探案2,508.1万,2.95,4.56,25.16,3.8,1.36万,14.45万,11,373,35
1479,2018-03-16,大坏狐狸的故事,173.8万,1.01,3.87,12.27,3.23,1.16万,5.98万,6,150,29
1480,2018-03-16,三块广告牌,120.4万,0.7,0.91,29.51,0.73,2723,3.27万,13,442,36
1481,2018-03-16,比得兔,75.2万,0.44,0.97,24.68,0.66,2892,2.46万,9,259,30
1482,2018-03-16,虎皮萌企鹅,68.2万,0.4,1.66,12.83,1.06,4954,2.05万,5,137,33
1483,2018-03-16,玲珑井,59.2万,0.34,0.93,19.58,0.74,2778,2.19万,8,213,27
1484,2018-03-16,捉妖记2,54万,0.31,0.8,19.37,0.5,2384,1.45万,7,226,37
1485,2018-03-16,恋爱回旋,25.5万,0.15,0.32,19.95,0.25,965,7569,8,263,33
1486,2018-03-16,妈妈咪鸭,22万,0.13,0.59,10.23,0.45,1775,6913,4,123,31
1487,2018-03-16,西游记女儿国,20.4万,0.12,0.18,35.72,0.12,535,6456,13,381,31
1488,2018-03-16,祖宗十九代,17.2万,0.1,0.33,16.7,0.22,975,5466,6,175,31
1489,2018-03-16,人怕出名猪怕壮,11.8万,0.07,0.01,2.0,0.0,42,2513,60,2817,47
1490,2018-03-16,熊出没·变形记,10.4万,0.06,0.25,11.12,0.2,761,3330,5,136,31
1491,2018-03-16,闺蜜2,3.4万,0.02,0.16,8.61,0.08,476,1081,3,71,31
1492,2018-03-17,古墓丽影：源起之战,1.05亿,41.33,30.86,35.18,38.84,9.49万,296.23万,32,1104,35
1493,2018-03-17,黑豹,3513.1万,13.85,13.68,31.59,14.28,4.21万,97.80万,24,835,35
1494,2018-03-17,红海行动,3068.5万,12.1,11.13,38.05,10.23,3.42万,84.36万,25,897,36
1495,2018-03-17,水形物语,2687.5万,10.6,16.53,25.57,15.48,5.08万,85.82万,17,528,31
1496,2018-03-17,小萝莉的猴神大叔,1286.2万,5.07,4.52,51.39,3.77,1.39万,41.97万,31,926,30
1497,2018-03-17,唐人街探案2,1046.8万,4.13,4.29,40.38,3.39,1.32万,29.67万,23,794,35
1498,2018-03-17,厉害了，我的国,1045.1万,4.12,3.86,49.93,3.02,1.19万,32.73万,28,880,31
1499,2018-03-17,比得兔,553.3万,2.18,2.21,48.86,1.72,6803,18.22万,27,813,30
1500,2018-03-17,大坏狐狸的故事,465.9万,1.84,4.4,20.71,3.51,1.35万,15.75万,12,344,29
1501,2018-03-17,虎皮萌企鹅,294.9万,1.16,2.51,22.81,1.76,7716,8.71万,12,382,33
1502,2018-03-17,三块广告牌,241.6万,0.95,0.87,43.88,0.68,2663,6.51万,25,907,37
1503,2018-03-17,妈妈咪鸭,153.8万,0.61,1.22,25.86,0.87,3762,4.89万,13,408,31
